timestamps,property_id,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,pred_price,price
2025-07-04 22:06:25.947320605,2076499565,34.636414,-92.59296,,,,,58.95,500051.62,565000.0
2025-07-05 00:04:21.470523517,2067427600,30.599411,-89.872406,,,,,5.8767,247615.04,65000.0
2025-07-05 02:02:16.993726428,2065751924,40.565056,-122.3193,3.0,2.0,314.0,1622.0,,509132.52,509900.0
2025-07-05 04:00:12.516929340,80921185,45.453518,-122.88415,4.0,3.0,322.0,4658.0,1.0,1431456.2,1499900.0
2025-07-05 05:58:08.040132252,3616967,41.91585,-87.812454,4.0,2.0,249.0,1750.0,4125.0,437113.6,435900.0
2025-07-05 07:56:03.563335164,21774430,36.01065,-96.09361,2.0,2.0,115.0,912.0,6498.0,114778.0,105000.0
2025-07-05 09:53:59.086538075,122899948,34.19749,-116.13244,3.0,2.0,200.0,1620.0,2.5,327033.33,325000.0
2025-07-05 11:51:54.609740987,2065767749,32.95177,-111.35841,,,,,4.75,139620.8,159000.0
2025-07-05 13:49:50.132943899,2064155322,33.67023,-117.1651,5.0,4.0,230.0,2929.0,,682075.69,675490.0
2025-07-05 15:47:45.656146811,2064189432,32.906372,-97.72619,4.0,3.0,184.0,2490.0,3.06,452100.86,458560.0
2025-07-05 17:45:41.179349722,24861047,37.772255,-122.25214,2.0,1.0,753.0,1188.0,3484.8,900625.9,895000.0
2025-07-05 19:43:36.702552634,134630487,36.07997,-94.20148,,,,,2.437,668231.99,1065000.0
2025-07-05 21:41:32.225755546,2067600362,,,4.0,4.0,461.0,2215.0,,1001245.16,1022853.0
2025-07-05 23:39:27.748958458,82503050,21.302008,-157.85574,2.0,2.0,630.0,896.0,1.299,623532.0,565000.0
2025-07-06 01:37:23.272161369,116471731,40.461327,-90.67758,5.0,2.0,51.0,948.0,5100.0,69937.0,49000.0
2025-07-06 03:35:18.795364281,24740371,37.81138,-122.29611,5.0,4.0,371.0,2494.0,3484.8,911454.23,927000.0
2025-07-06 05:33:14.318567193,325540914,36.96793,-120.10769,3.0,2.0,227.0,1694.0,7364.0,633276.9,385840.0
2025-07-06 07:31:09.841770105,70356957,30.234886,-97.764206,2.0,1.0,492.0,761.0,2047.32,395338.0,375000.0
2025-07-06 09:29:05.364973016,2067492168,,,3.0,2.0,238.0,1204.0,4800.0,292094.08,286590.0
2025-07-06 11:27:00.888175928,77597010,30.197561,-93.2047,,0.0,15.0,8000.0,8000.0,168568.02,125000.0
2025-07-06 13:24:56.411378840,2067501038,32.937576,-96.57376,3.0,2.0,205.0,2146.0,,440202.5,441990.0
2025-07-06 15:22:51.934581752,2065483857,,,5.0,3.0,228.0,2494.0,1.107,567488.87,568900.0
2025-07-06 17:20:47.457784663,2115793613,39.048477,-94.582184,2.0,1.0,180.0,1090.0,1115.0,281857.09,197000.0
2025-07-06 19:18:42.980987575,21718855,35.32978,-97.506775,3.0,2.0,137.0,1131.0,6970.0,165097.98,155000.0
2025-07-06 21:16:38.504190487,27986244,29.688879,-95.42222,3.0,2.0,280.0,2766.0,7348.572,754509.55,774999.0
2025-07-06 23:14:34.027393398,1339277,38.05198,-97.32969,3.0,2.0,76.0,1543.0,10454.4,134734.94,118000.0
2025-07-07 01:12:29.550596310,196705774,29.912947,-98.374466,3.0,2.0,217.0,1491.0,9748.728,319064.92,324900.0
2025-07-07 03:10:25.073799222,112345607,35.372128,-113.076805,,,,,1.94,114465.68,9000.0
2025-07-07 05:08:20.597002134,2065405340,37.85423,-120.19392,,0.0,2.0,15246.0,0.35,681917.54,37500.0
2025-07-07 07:06:16.120205045,2067476624,,,,,,,0.8,115741.41,65000.0
2025-07-07 09:04:11.643407957,28327601,29.742483,-95.483284,2.0,2.0,175.0,1028.0,1.2683,195008.85,179900.0
2025-07-07 11:02:07.166610869,2079063819,34.513035,-91.55765,,0.0,,,1.9972,189968.2,174000.0
2025-07-07 13:00:02.689813781,21637977,34.147182,-117.869514,3.0,2.0,553.0,1969.0,10654.0,1107548.96,1090000.0
2025-07-07 14:57:58.213016692,305823911,39.24813,-110.994514,5.0,2.0,1250.0,1120.0,119.32,1436308.48,1400000.0
2025-07-07 16:55:53.736219604,13311852,39.761246,-105.01754,,,,,6493.0,1019680.86,1500000.0
2025-07-07 18:53:49.259422516,2067375220,39.40268,-119.39611,,,,,40.0,177707.95,79500.0
2025-07-07 20:51:44.782625428,264357421,34.787533,-106.665306,3.0,2.0,171.0,1461.0,4791.6,239534.34,250000.0
2025-07-07 22:49:40.305828339,48719595,47.70705,-122.21731,2.0,2.0,464.0,968.0,1167.408,449829.49,450000.0
2025-07-08 00:47:35.829031251,2077740490,,,,,,,1.1136,304829.0,80000.0
2025-07-08 02:45:31.352234163,2068626278,43.722374,-116.63641,3.0,3.0,243.0,1982.0,,479807.0,481900.0
2025-07-08 04:43:26.875437075,2077798645,39.343594,-120.17401,,,,,13.97,4363700.5,7000000.0
2025-07-08 06:41:22.398639986,2065398980,48.064445,-123.37225,,,,0.0,9.72,276049.85,199900.0
2025-07-08 08:39:17.921842898,21930982,35.676937,-97.47284,4.0,4.0,125.0,3104.0,0.4,402597.99,389900.0
2025-07-08 10:37:13.445045810,2067577335,37.10327,-105.4294,,,,,1.0,51791.0,12500.0
2025-07-08 12:35:08.968248721,317148967,37.954994,-90.14173,3.0,2.0,138.0,1556.0,0.59,218942.97,215000.0
2025-07-08 14:33:04.491451633,123129293,47.129017,-122.18566,5.0,4.0,231.0,3219.0,5749.92,766050.58,745000.0
2025-07-08 16:31:00.014654545,16920571,32.796616,-117.242485,3.0,3.0,777.0,1283.0,6242.0,1014554.0,998000.0
2025-07-08 18:28:55.537857457,337032647,30.270218,-95.469666,4.0,4.0,197.0,3190.0,6000.0,625311.66,629900.0
2025-07-08 20:26:51.061060368,2068744281,36.30869,-119.27863,3.0,2.0,363.0,962.0,1.5,382397.99,350000.0
2025-07-08 22:24:46.584263280,2077117431,30.35754,-97.66552,4.0,2.0,260.0,1670.0,,440016.23,434990.0
2025-07-09 00:22:42.107466192,334061409,40.553127,-123.17447,2.0,1.0,184.0,840.0,0.46,181807.92,155000.0
2025-07-09 02:20:37.630669104,193858800,28.973759,-98.48823,3.0,2.0,146.0,1534.0,0.316,216270.42,225000.0
2025-07-09 04:18:33.153872015,2070051623,,,2.0,2.0,208.0,1439.0,,296289.74,299900.0
2025-07-09 06:16:28.677074927,80306898,32.392063,-97.781525,3.0,2.0,133.0,2158.0,0.4,286812.63,289000.0
2025-07-09 08:14:24.200277839,2095742329,35.172195,-106.730515,,,,,0.28,423779.57,55000.0
2025-07-09 10:12:19.723480751,2078144809,41.296528,-89.0783,,,,,,52954.0,23900.0
2025-07-09 12:10:15.246683662,2069710830,26.313435,-98.25725,4.0,3.0,240.0,3693.0,4.87,881327.04,889000.0
2025-07-09 14:08:10.769886574,2064283796,29.348625,-100.90579,,,,,10454.4,145790.95,48000.0
2025-07-09 16:06:06.293089486,3800625,41.905838,-87.804955,2.0,2.0,296.0,1011.0,5500.0,304795.95,300000.0
2025-07-09 18:04:01.816292398,2064333543,47.171215,-122.7022,,,,0.0,9374.112,149213.98,17995.0
2025-07-09 20:01:57.339495309,71492345,33.648346,-111.95618,5.0,5.0,385.0,4538.0,10425.0,1704755.0,1749000.0
2025-07-09 21:59:52.862698221,240021868,48.43862,-122.289474,3.0,2.0,307.0,1867.0,7074.144,567917.59,575000.0
2025-07-09 23:57:48.385901133,134059226,37.22984,-120.40209,,,,,275.0,7942397.14,12500000.0
2025-07-10 01:55:43.909104045,2715163,38.69244,-90.4284,2.0,3.0,116.0,1648.0,4138.2,201039.89,192500.0
2025-07-10 03:53:39.432306956,2067620132,,,4.0,3.0,227.0,2288.0,,518996.61,520900.0
2025-07-10 05:51:34.955509868,55059111,46.986954,-124.165634,2.0,2.0,324.0,1075.0,8398.368,349024.86,349000.0
2025-07-10 07:49:30.478712780,8757549,34.74867,-112.4319,2.0,2.0,374.0,878.0,8276.4,349348.0,328900.0
2025-07-10 09:47:26.001915691,2078610495,35.62676,-95.021324,,,,,0.78,162102.2,128000.0
2025-07-10 11:45:21.525118603,2095310835,30.2753,-89.7714,,,,,8276.4,190244.96,57000.0
2025-07-10 13:43:17.048321515,230802782,32.636593,-97.94254,3.0,2.0,416.0,1680.0,28.034,672409.85,699900.0
2025-07-10 15:41:12.571524427,112469430,37.034306,-93.481125,3.0,2.0,151.0,1356.0,0.25,209853.0,204900.0
2025-07-10 17:39:08.094727338,2083271560,32.79734,-96.47353,3.0,2.0,206.0,1512.0,,319268.28,311990.0
2025-07-10 19:37:03.617930250,2071344116,38.895954,-121.32938,2.0,2.0,374.0,1590.0,,589402.1,594950.0
2025-07-10 21:34:59.141133162,21099326,33.979946,-118.08443,2.0,2.0,522.0,1320.0,5717.0,704057.4,689999.0
2025-07-10 23:32:54.664336074,2070183883,30.439074,-97.55761,3.0,2.0,241.0,1863.0,,451814.72,450565.0
2025-07-11 01:30:50.187538985,17505456,34.17509,-116.01679,4.0,4.0,319.0,1720.0,19.6,568104.2,550000.0
2025-07-11 03:28:45.710741897,21614945,34.067745,-118.055565,4.0,2.0,550.0,1452.0,5549.0,852843.65,799900.0
2025-07-11 05:26:41.233944809,75132722,43.576733,-124.165085,2.0,2.0,269.0,998.0,5662.8,284246.34,269000.0
2025-07-11 07:24:36.757147721,2067703084,34.80566,-116.6266,,,,,5.0,57139.68,24900.0
2025-07-11 09:22:32.280350632,2070817307,38.75383,-122.61502,,,,,0.42,380235.86,475000.0
2025-07-11 11:20:27.803553544,2065572900,,,,,,,20.01,129396.67,35000.0
2025-07-11 13:18:23.326756456,27771702,29.742891,-95.32796,,0.0,,,5000.688,262000.27,300000.0
2025-07-11 15:16:18.849959368,78929687,29.294806,-98.199615,3.0,3.0,237.0,2360.0,2.07,561953.72,559900.0
2025-07-11 17:14:14.373162279,80076079,26.10336,-98.240524,3.0,4.0,126.0,2129.0,6670.8,297657.62,270000.0
2025-07-11 19:12:09.896365191,2078090129,,,,,,,,114906.38,120000.0
2025-07-11 21:10:05.419568103,7944206,33.6198,-112.134964,4.0,2.0,308.0,1488.0,7339.0,445009.2,459000.0
2025-07-11 23:08:00.942771014,333258576,34.113125,-117.57438,4.0,3.0,430.0,1532.0,,663894.29,659000.0
2025-07-12 01:05:56.465973926,2065617409,33.9425,-93.85381,3.0,2.0,53.0,1856.0,5.45,134140.3,98500.0
2025-07-12 03:03:51.989176838,2064192521,,,,0.0,,,6930.0,235987.75,360000.0
2025-07-12 05:01:47.512379750,2066622926,,,,,,,15233.0,50313.0,57000.0
2025-07-12 06:59:43.035582661,20646807,34.05552,-118.1794,3.0,2.0,721.0,1092.0,2912.0,834189.0,788000.0
2025-07-12 08:57:38.558785573,16274241,36.204967,-119.31549,3.0,2.0,223.0,1590.0,7840.8,370737.04,355000.0
2025-07-12 10:55:34.081988485,125133087,33.51211,-112.3711,4.0,4.0,251.0,3022.0,0.255,769504.21,760000.0
2025-07-12 12:53:29.605191397,2067238580,34.44183,-92.921165,,,,,1.5,71861.0,30000.0
2025-07-12 14:51:25.128394308,2067853884,36.878067,-92.50524,1.0,0.0,1249.0,640.0,205.0,955435.48,799500.0
2025-07-12 16:49:20.651597220,2065796125,48.245815,-122.14037,4.0,3.0,393.0,2477.0,5.8,960595.59,975000.0
2025-07-12 18:47:16.174800132,2065763772,,,4.0,2.0,170.0,2110.0,6899.904,355161.63,360120.0
2025-07-12 20:45:11.698003044,89346037,35.989586,-95.908676,5.0,7.0,190.0,7074.0,0.453,1268990.4,1350000.0
2025-07-12 22:43:07.221205955,2067829244,34.094013,-111.28496,,,,,0.34,113737.41,75000.0
2025-07-13 00:41:02.744408867,17940620,33.60567,-117.28639,3.0,2.0,534.0,1290.0,0.46,693944.96,690000.0
2025-07-13 02:38:58.267611779,20555660,34.00874,-118.803764,4.0,3.0,2999.0,2000.0,0.7534,5221646.5,5999000.0
2025-07-13 04:36:53.790814691,2065623120,36.327995,-95.854706,3.0,2.0,142.0,1457.0,7840.8,222033.9,208000.0
2025-07-13 06:34:49.314017602,141706460,36.267124,-115.08742,5.0,3.0,165.0,2931.0,4356.0,488937.73,485000.0
2025-07-13 08:32:44.837220514,50668987,35.172733,-101.91324,3.0,3.0,134.0,2624.0,,352366.55,354000.0
2025-07-13 10:30:40.360423426,2066690167,40.23904,-106.816,,,,,0.53,51296.49,44900.0
2025-07-13 12:28:35.883626338,2067020380,30.57548,-97.54244,4.0,2.0,201.0,1797.0,7361.64,364331.78,362990.0
2025-07-13 14:26:31.406829249,2067426090,47.56913,-122.291,,,,0.0,5932.872,219555.72,180000.0
2025-07-13 16:24:26.930032161,337030115,30.416769,-95.408875,3.0,2.0,215.0,1100.0,0.3099,233913.76,237000.0
2025-07-13 18:22:22.453235073,2094945864,36.639572,-94.76892,2.0,2.0,161.0,1420.0,8276.4,270998.91,229900.0
2025-07-13 20:20:17.976437984,2065632972,29.905008,-95.73652,4.0,3.0,173.0,2388.0,,409060.74,413990.0
2025-07-13 22:18:13.499640896,62012543,41.893654,-87.64857,2.0,2.0,293.0,1500.0,,431748.76,440000.0
2025-07-14 00:16:09.022843808,311199236,32.479786,-92.095,,,,,7062.0,61586.98,65000.0
2025-07-14 02:14:04.546046720,108820241,26.170198,-98.16894,,,,,7200.0,141627.65,69999.0
2025-07-14 04:12:00.069249631,194647899,42.00086,-111.42473,4.0,3.0,246.0,3423.0,0.35,846283.35,845000.0
2025-07-14 06:09:55.592452543,96565460,30.419767,-95.55485,4.0,3.0,136.0,2493.0,9374.112,340477.6,340000.0
2025-07-14 08:07:51.115655455,2066570702,37.066372,-113.11567,,,,,5.0,198351.86,250000.0
2025-07-14 10:05:46.638858367,2068359937,41.89818,-87.66219,3.0,4.0,523.0,2864.0,,1448601.39,1500000.0
2025-07-14 12:03:42.162061278,2073064664,,,,,,,5.0,121216.2,105000.0
2025-07-14 14:01:37.685264190,2064139906,36.36879,-95.99971,,,,,3498.0,457523.25,795000.0
2025-07-14 15:59:33.208467102,2113074213,33.762775,-116.39305,,0.0,,,,562065.0,750000.0
2025-07-14 17:57:28.731670014,250950798,45.253105,-121.70772,,,,,2.91,292149.24,325000.0
2025-07-14 19:55:24.254872925,109084992,36.359356,-92.60583,3.0,2.0,92.0,1561.0,,140054.0,144900.0
2025-07-14 21:53:19.778075837,203239392,35.058495,-106.146324,,,,,34.73,189226.84,119000.0
2025-07-14 23:51:15.301278749,119680579,33.705837,-117.72459,3.0,3.0,532.0,2159.0,,1131679.0,1149900.0
2025-07-15 01:49:10.824481661,2078799788,,,0.0,0.0,,,31.0,460010.49,217000.0
2025-07-15 03:47:06.347684572,13411902,39.67575,-104.91998,2.0,1.0,259.0,732.0,,203273.19,190000.0
2025-07-15 05:45:01.870887484,2078363945,,,,,,,2.51,85479.48,15000.0
2025-07-15 07:42:57.394090396,122530803,30.231474,-95.66771,4.0,3.0,167.0,2964.0,10589.436,489800.77,495000.0
2025-07-15 09:40:52.917293308,19977005,34.17855,-118.51719,3.0,3.0,824.0,1416.0,5630.0,1176177.7,1168000.0
2025-07-15 11:38:48.440496219,60774319,42.43478,-123.34031,5.0,3.0,163.0,2760.0,9148.0,462923.62,450000.0
2025-07-15 13:36:43.963699131,2065538257,33.41508,-97.85871,,,,,10.01,168533.29,165000.0
2025-07-15 15:34:39.486902043,113060906,39.06595,-108.59656,3.0,3.0,351.0,2703.0,0.43,949552.99,950000.0
2025-07-15 17:32:35.010104954,2066763387,44.59434,-123.31544,4.0,4.0,338.0,1930.0,5227.2,666698.36,653690.0
2025-07-15 19:30:30.533307866,94680389,47.11927,-122.22298,4.0,3.0,188.0,3536.0,7278.876,662541.48,665000.0
2025-07-15 21:28:26.056510778,27021678,32.92803,-96.65756,3.0,2.0,182.0,2031.0,7230.96,371096.55,369995.0
2025-07-15 23:26:21.579713690,72509076,42.284843,-89.1434,3.0,2.0,123.0,1340.0,8712.0,173381.98,165000.0
2025-07-16 01:24:17.102916601,108373847,34.257305,-111.29834,,,,,1.04,143207.84,129900.0
2025-07-16 03:22:12.626119513,2068452323,40.055878,-105.02466,3.0,3.0,267.0,2240.0,,596254.62,599950.0
2025-07-16 05:20:08.149322425,90478334,29.530546,-99.111664,3.0,2.0,119.0,1848.0,1.0,214908.86,220000.0
2025-07-16 07:18:03.672525337,23422086,47.694683,-122.740135,4.0,4.0,230.0,2381.0,0.65,556163.6,549500.0
2025-07-16 09:15:59.195728248,26282015,29.37283,-98.45502,3.0,2.0,160.0,1156.0,0.535,178679.73,185000.0
2025-07-16 11:13:54.718931160,2070463859,35.158787,-97.65933,3.0,2.0,174.0,1586.0,,271724.69,276444.0
2025-07-16 13:11:50.242134072,235391145,36.23559,-91.693474,,,,,0.33,2092.0,850.0
2025-07-16 15:09:45.765336984,18338090,38.032524,-121.97792,2.0,2.0,451.0,1083.0,2178.0,477915.0,489000.0
2025-07-16 17:07:41.288539895,21346098,33.75997,-118.3182,5.0,4.0,382.0,3659.0,0.2772,1380948.2,1399000.0
2025-07-16 19:05:36.811742807,111193275,38.55388,-107.956184,4.0,3.0,217.0,2256.0,4.6,490395.21,489900.0
2025-07-16 21:03:32.334945719,191815177,35.399075,-113.85714,,0.0,,,0.29,56237.19,20000.0
2025-07-16 23:01:27.858148631,48135601,34.161816,-118.10348,3.0,2.0,655.0,1753.0,7250.0,1164081.77,1149900.0
2025-07-17 00:59:23.381351542,194507952,39.798336,-88.28058,3.0,2.0,92.0,1344.0,6969.6,121546.0,124900.0
2025-07-17 02:57:18.904554454,121927061,39.853176,-105.2,5.0,6.0,199.0,5520.0,7600.0,1105681.74,1100000.0
2025-07-17 04:55:14.427757366,25176814,33.813698,-117.77395,4.0,4.0,817.0,3421.0,1.0,2656912.17,2795000.0
2025-07-17 06:53:09.950960277,2076859604,,,4.0,3.0,215.0,2906.0,2.01,630920.21,627000.0
2025-07-17 08:51:05.474163189,333863736,34.548115,-117.64133,,,,,40.0,480516.84,598000.0
2025-07-17 10:49:00.997366101,2072645996,38.742603,-90.802666,3.0,3.0,228.0,2620.0,,599583.15,598000.0
2025-07-17 12:46:56.520569013,2393283,39.00491,-94.28607,4.0,3.0,142.0,2282.0,9790.0,327931.71,325000.0
2025-07-17 14:44:52.043771924,2066606907,39.409466,-119.7272,2.0,2.0,435.0,1673.0,5662.8,700223.55,728995.0
2025-07-17 16:42:47.566974836,2067093774,34.120285,-118.60774,,,,,9.9442,875179.8,1000000.0
2025-07-17 18:40:43.090177748,2064277826,36.916172,-119.80057,3.0,2.0,288.0,1895.0,9215.0,541406.12,545990.0
2025-07-17 20:38:38.613380660,2065795933,29.37201,-98.75296,3.0,2.0,215.0,1180.0,5227.2,251258.0,254000.0
2025-07-17 22:36:34.136583571,28284521,29.74759,-95.57714,4.0,3.0,157.0,2464.0,7501.032,379469.41,389000.0
2025-07-18 00:34:29.659786483,50221680,37.32046,-93.58852,,,,,10.75,163360.2,100000.0
2025-07-18 02:32:25.182989395,169850039,38.55411,-90.52935,4.0,4.0,177.0,2588.0,,465256.72,460000.0
2025-07-18 04:30:20.706192307,2082278872,37.775368,-97.261604,5.0,3.0,171.0,3200.0,0.37,550175.92,549000.0
2025-07-18 06:28:16.229395218,2089280863,30.013943,-91.81894,,,,,3140.676,1715931.73,33800.0
2025-07-18 08:26:11.752598130,111183480,34.304684,-112.10644,,,,,7405.2,103133.55,27500.0
2025-07-18 10:24:07.275801042,2066628314,35.48512,-106.00998,,,,,99.9,630362.03,275000.0
2025-07-18 12:22:02.799003954,2078348856,30.531338,-96.21747,4.0,3.0,148.0,2801.0,,419329.06,415500.0
2025-07-18 14:19:58.322206865,13597341,38.876293,-104.73076,4.0,3.0,252.0,1780.0,10001.376,765219.93,450000.0
2025-07-18 16:17:53.845409777,8332634,34.45691,-114.31288,5.0,4.0,257.0,3205.0,0.44,824943.25,825000.0
2025-07-18 18:15:49.368612689,2071038766,36.01737,-95.83755,3.0,3.0,160.0,2125.0,,335375.29,340000.0
2025-07-18 20:13:44.891815601,2069314660,33.02992,-112.0449,4.0,2.0,219.0,1853.0,,419640.28,405990.0
2025-07-18 22:11:40.415018512,2077141047,,,3.0,2.0,233.0,1958.0,7710.12,450595.84,456600.0
2025-07-19 00:09:35.938221424,98523229,41.6633,-88.494545,4.0,3.0,138.0,2453.0,0.2574,338719.8,339000.0
2025-07-19 02:07:31.461424336,15018150,41.115875,-104.81819,3.0,2.0,179.0,1632.0,5795.0,406780.71,293000.0
2025-07-19 04:05:26.984627248,2070483486,46.228245,-119.24457,3.0,2.0,180.0,1192.0,,221877.3,214999.0
2025-07-19 06:03:22.507830159,2065723068,33.72804,-112.58565,,,,,24.0,694616.3,599000.0
2025-07-19 08:01:18.031033071,2095310010,30.459778,-90.45865,,,,,6.12,839552.36,1066348.0
2025-07-19 09:59:13.554235983,29327724,30.274963,-97.762726,2.0,3.0,486.0,1150.0,2613.6,531672.9,560000.0
2025-07-19 11:57:09.077438895,230316137,37.833637,-92.42318,4.0,2.0,105.0,1512.0,3.9,185723.95,159900.0
2025-07-19 13:55:04.600641806,2067135632,41.120197,-111.9263,5.0,3.0,182.0,3262.0,0.31,595872.95,595000.0
2025-07-19 15:53:00.123844718,2082920961,41.43054,-90.45264,,,,,10149.48,71073.99,35000.0
2025-07-19 17:50:55.647047630,2070074176,,,,,,,0.274,56669.68,7758.0
2025-07-19 19:48:51.170250542,201175408,39.07356,-95.66769,,,,,7840.8,41894.0,5000.0
2025-07-19 21:46:46.693453453,60940211,47.528225,-123.05887,2.0,2.0,288.0,1908.0,4.97,550405.79,550000.0
2025-07-19 23:44:42.216656365,2070988662,35.60204,-97.55845,3.0,3.0,231.0,1530.0,3999.0,355155.26,353900.0
2025-07-20 01:42:37.739859277,86115499,34.91561,-95.76758,3.0,3.0,113.0,1668.0,0.4161,192348.95,189000.0
2025-07-20 03:40:33.263062189,2075661700,38.920425,-94.41384,4.0,4.0,190.0,2978.0,,573735.61,567404.0
2025-07-20 05:38:28.786265100,63696787,41.881454,-87.78231,1.0,1.0,176.0,650.0,,129591.0,115000.0
2025-07-20 07:36:24.309468012,29208393,32.84782,-97.14439,1.0,1.0,211.0,703.0,1916.64,165225.88,149000.0
2025-07-20 09:34:19.832670924,2065624967,45.517796,-123.10166,6.0,3.0,266.0,2810.0,,732393.15,749000.0
2025-07-20 11:32:15.355873836,50182486,33.68828,-111.91596,4.0,2.0,421.0,2366.0,7361.64,962816.13,998000.0
2025-07-20 13:30:10.879076747,91382128,40.944256,-90.37814,3.0,3.0,11.0,1764.0,0.2601,56916.5,20000.0
2025-07-20 15:28:06.402279659,49219687,47.285206,-122.644424,3.0,3.0,455.0,2414.0,0.503,1028090.99,1100000.0
2025-07-20 17:26:01.925482571,2068393485,33.3506,-111.4279,4.0,3.0,229.0,3024.0,,694571.96,694990.0
2025-07-20 19:23:57.448685482,193718520,38.62947,-89.910446,4.0,5.0,148.0,4718.0,3.42,665661.85,698800.0
2025-07-20 21:21:52.971888394,120850436,20.045046,-155.6262,3.0,3.0,542.0,1472.0,0.2842,796065.6,798000.0
2025-07-20 23:19:48.495091306,2108435444,30.315056,-99.08048,0.0,0.0,,,10.51,500122.2,398000.0
2025-07-21 01:17:44.018294218,54631595,37.912697,-121.30022,3.0,2.0,271.0,1769.0,7118.0,487282.84,480000.0
2025-07-21 03:15:39.541497129,25808803,38.536,-121.45986,4.0,2.0,339.0,1088.0,4792.0,384887.5,369000.0
2025-07-21 05:13:35.064700041,2078056606,39.4361,-104.6439,3.0,3.0,225.0,2680.0,,915560.59,603950.0
2025-07-21 07:11:30.587902953,2064152382,38.715,-95.2859,,0.0,,,39.21,306653.33,303877.0
2025-07-21 09:09:26.111105865,248407508,40.701904,-89.49923,,,,,,81189.5,94900.0
2025-07-21 11:07:21.634308776,337144310,30.355494,-97.64857,4.0,2.0,243.0,1845.0,6011.28,445594.44,449990.0
2025-07-21 13:05:17.157511688,75043025,40.845352,-115.79255,5.0,3.0,152.0,2496.0,9147.0,386899.91,380000.0
2025-07-21 15:03:12.680714600,115634889,40.421413,-91.13919,4.0,2.0,109.0,1576.0,0.81,175864.99,172900.0
2025-07-21 17:01:08.203917512,109168112,44.827534,-119.751114,1.0,1.0,565.0,1040.0,27.14,649736.02,587900.0
2025-07-21 18:59:03.727120423,305495528,38.86706,-94.41014,4.0,3.0,235.0,2165.0,0.2997,510012.86,510591.0
2025-07-21 20:56:59.250323335,2065448806,39.8992,-104.78455,3.0,3.0,205.0,3170.0,5520.0,657268.95,650759.0
2025-07-21 22:54:54.773526247,2065559357,36.05813,-119.017265,4.0,2.0,204.0,2414.0,7405.2,504952.54,494545.0
2025-07-22 00:52:50.296729159,2077804774,33.03411,-96.62593,,,,,2.0,381960.4,460000.0
2025-07-22 02:50:45.819932070,2066475877,,,5.0,3.0,161.0,2542.0,9256.5,410500.07,410900.0
2025-07-22 04:48:41.343134982,98880308,32.055202,-102.17157,3.0,3.0,801.0,3698.0,5619.24,2734779.77,2962500.0
2025-07-22 06:46:36.866337894,235554540,40.648766,-97.113914,2.0,2.0,74.0,2520.0,0.26,186004.48,187000.0
2025-07-22 08:44:32.389540806,12773350,40.72691,-111.87782,2.0,1.0,431.0,1275.0,6098.4,528321.0,549900.0
2025-07-22 10:42:27.912743717,122013960,37.79105,-121.31425,4.0,5.0,324.0,3046.0,0.3427,1047964.04,987000.0
2025-07-22 12:40:23.435946629,2065426102,47.687702,-122.15851,5.0,3.0,743.0,2738.0,7078.5,1959834.69,2036077.0
2025-07-22 14:38:18.959149541,2081945249,40.379025,-123.448715,,0.0,,,38.2,972857.89,165000.0
2025-07-22 16:36:14.482352452,2070176364,,,,,,,85.18,1470112.0,2100000.0
2025-07-22 18:34:10.005555364,76257472,35.233017,-91.77462,,,,,0.44,123330.5,179900.0
2025-07-22 20:32:05.528758276,2066432352,36.109108,-115.34587,5.0,6.0,906.0,5794.0,0.31,4945536.42,5250000.0
2025-07-22 22:30:01.051961188,26949554,32.970387,-96.85875,2.0,1.0,216.0,922.0,4.919,205105.97,199900.0
2025-07-23 00:27:56.575164099,2065802020,29.51923,-98.76424,4.0,2.0,196.0,1703.0,5227.2,339929.16,335000.0
2025-07-23 02:25:52.098367011,2069215270,31.941994,-98.245026,,,,,65.19,395276.32,350000.0
2025-07-23 04:23:47.621569923,27389514,31.703182,-106.31292,5.0,3.0,114.0,2895.0,7405.2,356620.9,332000.0
2025-07-23 06:21:43.144772835,2108512248,36.333202,-95.28183,,,,,151.6,1538255.73,1516000.0
2025-07-23 08:19:38.667975746,55619935,34.234707,-110.094185,4.0,6.0,251.0,7250.0,0.71,1677065.0,1825000.0
2025-07-23 10:17:34.191178658,2065533795,35.733875,-97.54914,4.0,2.0,218.0,2100.0,,453317.45,459840.0
2025-07-23 12:15:29.714381570,86060621,33.874966,-96.72592,4.0,2.0,117.0,2128.0,2134.44,263587.67,249500.0
2025-07-23 14:13:25.237584482,207880415,39.17544,-94.87111,3.0,2.0,235.0,1531.0,7405.0,357858.56,360000.0
2025-07-23 16:11:20.760787393,73818263,30.019705,-89.97215,,,,,,70685.49,40000.0
2025-07-23 18:09:16.283990305,2105708564,41.23993,-95.89631,0.0,0.0,,,2.0,356936.68,413820.0
2025-07-23 20:07:11.807193217,2111272323,,,,,,,6.38,409573.68,120000.0
2025-07-23 22:05:07.330396129,235390738,36.23652,-91.71721,,,,,0.35,1424.0,850.0
2025-07-24 00:03:02.853599040,632002,21.368505,-157.72513,4.0,2.0,895.0,1782.0,7200.0,2334002.97,1595000.0
2025-07-24 02:00:58.376801952,7897680,33.650047,-112.26488,2.0,2.0,175.0,1997.0,8712.0,346723.57,350000.0
